"com.itsoninc.saas.services.subscriber.device.DeviceService","com.itsoninc.saas.services.subscriber.provision.DeviceSwapService"
"SubscriptionSuspensionServiceImpl.1..SWITCH_TABLE.com.itsoninc.services.api.subscriber.SubscriberModel.SuspensionRecord.SuspensionOperationState()","SubscriberModel.SuspensionRecord.SuspensionOperationState.ordinal()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriptionSuspensionServiceImpl$1.apply()","SubscriberModel.SuspensionRecord.getState()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriptionSuspensionServiceImpl$1.apply()","SubscriberModel.SuspensionRecord.SuspensionOperationState.ordinal()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriptionSuspensionServiceImpl$1.apply()","SubscriptionSuspensionServiceImpl.access.1()"
"SubscriptionSuspensionServiceImpl.access.1()","SubscriptionSuspensionServiceImpl.createResponseFromRecord()"
"SubscriptionSuspensionServiceImpl.createResponseFromRecord()","ResponseModel.Response.newBuilder()"
"SubscriptionSuspensionServiceImpl.createResponseFromRecord()","ResponseModel.Entity.newBuilder()"
"SubscriptionSuspensionServiceImpl.createResponseFromRecord()","SubscriberModel.SuspensionRecord.getId()"
"SubscriptionSuspensionServiceImpl.createResponseFromRecord()","SubscriberModel.SuspensionRecordId.getEntityId()"
"SubscriptionSuspensionServiceImpl.createResponseFromRecord()","ResponseModel.Entity.Builder.setId()"
"SubscriptionSuspensionServiceImpl.createResponseFromRecord()","ResponseModel.Entity.Builder.setObjectName()"
"SubscriptionSuspensionServiceImpl.createResponseFromRecord()","ResponseModel.Response.Builder.setEntity()"
"SubscriptionSuspensionServiceImpl.createResponseFromRecord()","ResponseModel.Response.Builder.build()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriptionSuspensionServiceImpl$1.apply()","Futures.immediateFuture()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriptionSuspensionServiceImpl$1.apply()","SubscriptionSuspensionServiceImpl.access.2()"
"SubscriptionSuspensionServiceImpl.access.2()","SubscriptionSuspensionServiceImpl.getSuspensionRecordService()"
"SubscriptionSuspensionServiceImpl.getSuspensionRecordService()","ServiceContext.getInjector()"
"SubscriptionSuspensionServiceImpl.getSuspensionRecordService()","Injector.getInstance()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriptionSuspensionServiceImpl$1.apply()","SubscriberModel.SubscriptionSuspensionRequest.getSubscriptionId()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriptionSuspensionServiceImpl$1.apply()","SubscriberModel.SubscriptionSuspensionRequest.getReason()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriptionSuspensionServiceImpl$1.apply()","SuspensionRecordService.clearAllRecords()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriptionSuspensionServiceImpl$1.apply()","SubscriptionSuspensionServiceImpl.access.3()"
"SubscriptionSuspensionServiceImpl.access.3()","SubscriptionSuspensionServiceImpl.suspendTransform()"
"SubscriptionSuspensionServiceImpl.suspendTransform()","SubscriptionSuspensionServiceImpl.5.<init>()"
"SubscriptionSuspensionServiceImpl.suspendTransform()","Futures.transform()"
"com.itsoninc.saas.services.subscriber.helo.ClientResourceExchangeServiceImpl$1$1.apply()","SubscriberClientExchangeModel.ExchangeRequest.newBuilder()"
"com.itsoninc.saas.services.subscriber.helo.ClientResourceExchangeServiceImpl$1$1.apply()","SubscriberClientExchangeModel.ExchangeRequest.Builder.mergeFrom()"
"com.itsoninc.saas.services.subscriber.helo.ClientResourceExchangeServiceImpl$1$1.apply()","SubscriberClientExchangeModel.ExchangeRequest.Builder.hasResource()"
"com.itsoninc.saas.services.subscriber.helo.ClientResourceExchangeServiceImpl$1$1.apply()","SubscriberClientExchangeModel.ExchangeRequest.Builder.getResource()"
"com.itsoninc.saas.services.subscriber.helo.ClientResourceExchangeServiceImpl$1$1.apply()","SubscriberClientExchangeModel.SyncResource.getFeatureStateCount()"
"com.itsoninc.saas.services.subscriber.helo.ClientResourceExchangeServiceImpl$1$1.apply()","SubscriberClientExchangeModel.ExchangeRequest.Builder.getResourceBuilder()"
"com.itsoninc.saas.services.subscriber.helo.ClientResourceExchangeServiceImpl$1$1.apply()","SubscriberClientExchangeModel.SyncResource.Builder.clearFeatureState()"
"com.itsoninc.saas.services.subscriber.helo.ClientResourceExchangeServiceImpl$1$1.apply()","SubscriberClientExchangeModel.SyncResource.Builder.addAllFeatureState()"
"com.itsoninc.saas.services.subscriber.helo.ClientResourceExchangeServiceImpl$1$1.apply()","ClientResourceExchangeServiceImpl.1.access.1()"
"com.itsoninc.saas.services.subscriber.helo.ClientResourceExchangeServiceImpl$1$1.apply()","SubscriberClientExchangeModel.ExchangeRequest.Builder.build()"
"com.itsoninc.saas.services.subscriber.helo.ClientResourceExchangeServiceImpl$1$1.apply()","ClientResourceExchangeServiceImpl.access.1()"
"ClientResourceExchangeServiceImpl.access.1()","ClientResourceExchangeServiceImpl.saveExchangeRequest()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","RequestModel.ServiceRequest.getTenantId()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","ServiceContext.getTenantContext()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","RequestModel.ServiceRequest.getPartnerId()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","ClientSettingType.getIntConfigProperty()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","TenantContext.getIntSetting()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","SaveOptions.SaveOptionsBuilder.<init>()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","SaveOptions.SaveOptionsBuilder.setInsert()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","SaveOptions.SaveOptionsBuilder.setTtlInSec()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","SubscriberCoreClientExchangeModel.ClientExchangeResource.newBuilder()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","SubscriberModel.SubscriberNetworkId.getId()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","SubscriberCoreClientExchangeModel.ClientExchangeResource.Builder.setId()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","SubscriberClientExchangeModel.ExchangeRequest.getResource()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","SubscriberClientExchangeModel.SyncResource.toByteArray()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","ByteString.copyFrom()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","SubscriberCoreClientExchangeModel.ClientExchangeResource.Builder.setResourceBlob()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","SubscriberCoreClientExchangeModel.ClientExchangeResource.Builder.build()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","SubscriberCoreClientExchangeModel.ClientExchangeResource.getId()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","StringId.<init>()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","ServiceContext.getProtoBufStorageDaoContainer()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","ProtoBufStorageDaoContainer.get()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","SaveOptions.SaveOptionsBuilder.build()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","ProtoBufDao.asyncSave()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","ClientResourceExchangeServiceImpl.3.<init>()"
"ClientResourceExchangeServiceImpl.saveExchangeRequest()","Futures.transform()"
"com.itsoninc.saas.services.subscriber.helo.ClientResourceExchangeServiceImpl$1$1.apply()","ClientResourceExchangeServiceImpl.1.1.1.<init>()"
"com.itsoninc.saas.services.subscriber.helo.ClientResourceExchangeServiceImpl$1$1.apply()","Futures.transform()"
"com.itsoninc.saas.services.subscriber.subscription.PlanSubscriptionServiceImpl$21.apply()","PlanSubscriptionServiceImpl.access.26()"
"PlanSubscriptionServiceImpl.access.26()","PlanSubscriptionServiceImpl.emptyResponse()"
"PlanSubscriptionServiceImpl.emptyResponse()","ResponseModel.Response.newBuilder()"
"PlanSubscriptionServiceImpl.emptyResponse()","ResponseModel.Response.Builder.build()"
"PlanSubscriptionServiceImpl.emptyResponse()","Futures.immediateFuture()"
"com.itsoninc.saas.services.subscriber.subscription.PlanSubscriptionServiceImpl$21.apply()","SubscriptionModel.PlanSubscription.getId()"
"com.itsoninc.saas.services.subscriber.subscription.PlanSubscriptionServiceImpl$21.apply()","PlanSubscriptionServiceImpl.get()"
"com.itsoninc.saas.services.subscriber.subscription.PlanSubscriptionServiceImpl$21.apply()","Futures.allAsList()"
"com.itsoninc.saas.services.subscriber.subscription.PlanSubscriptionServiceImpl$21.apply()","PlanSubscriptionServiceImpl.21.1.<init>()"
"com.itsoninc.saas.services.subscriber.subscription.PlanSubscriptionServiceImpl$21.apply()","Futures.transform()"
"com.itsoninc.saas.services.subscriber.provision.ProvisionServiceImpl$24.apply()","ResponseModel.Response.hasError()"
"com.itsoninc.saas.services.subscriber.provision.ProvisionServiceImpl$24.apply()","ProvisionServiceImpl.access.35()"
"ProvisionServiceImpl.access.35()","ProvisionServiceImpl.getError()"
"ProvisionServiceImpl.getError()","ResponseModel.Response.hasError()"
"ProvisionServiceImpl.getError()","ResponseModel.Response.getError()"
"ProvisionServiceImpl.getError()","ResponseModel.Error.getMessage()"
"com.itsoninc.saas.services.subscriber.provision.ProvisionServiceImpl$24.apply()","ProvisionServiceImpl.access.36()"
"com.itsoninc.saas.services.subscriber.provision.ProvisionServiceImpl$24.apply()","ProvisionServiceImpl.access.37()"
"ProvisionServiceImpl.access.37()","ProvisionServiceImpl.getUsageManagementService()"
"ProvisionServiceImpl.getUsageManagementService()","ServiceContext.getInjector()"
"ProvisionServiceImpl.getUsageManagementService()","Injector.getInstance()"
"com.itsoninc.saas.services.subscriber.provision.ProvisionServiceImpl$24.apply()","UsageManagementService.enqueueAttachedItems()"
"com.itsoninc.saas.services.subscriber.provision.ProvisionServiceImpl$24.apply()","ProvisionServiceImpl.24.1.<init>()"
"com.itsoninc.saas.services.subscriber.provision.ProvisionServiceImpl$24.apply()","Futures.transform()"
"com.itsoninc.saas.services.subscriber.notification.SubscriberNotificationServiceImpl$42.apply()","SubscriberNotificationServiceImpl.access.1()"
"com.itsoninc.saas.services.subscriber.notification.SubscriberNotificationServiceImpl$42.apply()","SubscriberNotificationServiceImpl.access.2()"
"com.itsoninc.saas.services.subscriber.notification.SubscriberNotificationServiceImpl$42.apply()","Futures.immediateFuture()"
"com.itsoninc.saas.services.subscriber.notification.SubscriberNotificationServiceImpl$42.apply()","SubscriberNotificationServiceImpl.access.16()"
"SubscriberNotificationServiceImpl.access.16()","SubscriberNotificationServiceImpl.getNotificationTemplateService()"
"SubscriberNotificationServiceImpl.getNotificationTemplateService()","ServiceContext.getInjector()"
"SubscriberNotificationServiceImpl.getNotificationTemplateService()","Injector.getInstance()"
"com.itsoninc.saas.services.subscriber.notification.SubscriberNotificationServiceImpl$42.apply()","NotificationModel.NotificationInstance.getNotificationTemplateId()"
"com.itsoninc.saas.services.subscriber.notification.SubscriberNotificationServiceImpl$42.apply()","NotificationTemplateService.get()"
"com.itsoninc.saas.services.subscriber.notification.SubscriberNotificationServiceImpl$42.apply()","SubscriberNotificationServiceImpl.42.1.<init>()"
"com.itsoninc.saas.services.subscriber.notification.SubscriberNotificationServiceImpl$42.apply()","Futures.transform()"
"com.itsoninc.saas.services.subscriber.notify.SubscriberNotifyServiceClientImpl$4.apply()","ClientNotifyModel.SubscriberMessageRequest.hasRequestTransactionId()"
"com.itsoninc.saas.services.subscriber.notify.SubscriberNotifyServiceClientImpl$4.apply()","Futures.immediateFailedFuture()"
"com.itsoninc.saas.services.subscriber.notify.SubscriberNotifyServiceClientImpl$4.apply()","ClientNotifyModel.SubscriberMessageResponse.Builder.build()"
"com.itsoninc.saas.services.subscriber.notify.SubscriberNotifyServiceClientImpl$4.apply()","Futures.immediateFuture()"
"com.itsoninc.saas.services.subscriber.notify.SubscriberNotifyServiceClientImpl$4.apply()","SubscriberNotifyServiceClientImpl.access.3()"
"SubscriberNotifyServiceClientImpl.access.3()","SubscriberNotifyServiceClientImpl.pullRequestHelper()"
"SubscriberNotifyServiceClientImpl.pullRequestHelper()","ContainerContext.getInjector()"
"SubscriberNotifyServiceClientImpl.pullRequestHelper()","Injector.getInstance()"
"SubscriberNotifyServiceClientImpl.pullRequestHelper()","ClientNotifyModel.SubscriberMessageRequest.getRequestTransactionId()"
"SubscriberNotifyServiceClientImpl.pullRequestHelper()","ClientNotifyModel.SubscriberMessageRequest.getRequestMessageCount()"
"SubscriberNotifyServiceClientImpl.pullRequestHelper()","SubscriberMessageQueueConnector.dequeueSubscriberMessages()"
"SubscriberNotifyServiceClientImpl.pullRequestHelper()","SubscriberNotifyServiceClientImpl.7.<init>()"
"SubscriberNotifyServiceClientImpl.pullRequestHelper()","Futures.withFallback()"
"SubscriberNotifyServiceClientImpl.pullRequestHelper()","SubscriberNotifyServiceClientImpl.8.<init>()"
"SubscriberNotifyServiceClientImpl.pullRequestHelper()","Futures.transform()"
"com.itsoninc.saas.services.subscriber.notify.SubscriberNotifyServiceClientImpl$4.apply()","SubscriberNotifyServiceClientImpl.4.1.<init>()"
"com.itsoninc.saas.services.subscriber.notify.SubscriberNotifyServiceClientImpl$4.apply()","Futures.transform()"
"com.itsoninc.saas.services.subscriber.provision.ProvisionServiceImpl$14.apply()","NetworkProvision.NetworkProvisionRequest.getSubscriberNetworkId()"
"com.itsoninc.saas.services.subscriber.provision.ProvisionServiceImpl$14.apply()","ProvisionServiceImpl.access.11()"
"com.itsoninc.saas.services.subscriber.provision.ProvisionServiceImpl$14.apply()","RequestModel.ServiceRequest.getTenantId()"
"com.itsoninc.saas.services.subscriber.provision.ProvisionServiceImpl$14.apply()","ProvisionServiceImpl.access.26()"
"ProvisionServiceImpl.access.26()","ProvisionServiceImpl.checkAuthorizeAttach()"
"ProvisionServiceImpl.checkAuthorizeAttach()","ProvisionServiceImpl.29.<init>()"
"ProvisionServiceImpl.checkAuthorizeAttach()","ServiceSettingType.getStringConfigProperty()"
"ProvisionServiceImpl.checkAuthorizeAttach()","AdapterPreHook.<init>()"
"ProvisionServiceImpl.checkAuthorizeAttach()","AdapterPreHook.check()"
"com.itsoninc.saas.services.subscriber.provision.ProvisionServiceImpl$14.apply()","ProvisionServiceImpl.14.1.<init>()"
"com.itsoninc.saas.services.subscriber.provision.ProvisionServiceImpl$14.apply()","Futures.transform()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriberSuspensionServiceImpl$4.apply()","SubscriberSuspensionServiceImpl.access.2()"
"SubscriberSuspensionServiceImpl.access.2()","SubscriberSuspensionServiceImpl.adapterCallSuspend()"
"SubscriberSuspensionServiceImpl.adapterCallSuspend()","SubscriberModel.SuspensionRecord.getId()"
"SubscriberSuspensionServiceImpl.adapterCallSuspend()","SubscriberModel.SuspensionRecordId.getEntityId()"
"SubscriberSuspensionServiceImpl.adapterCallSuspend()","SubscriberSuspensionServiceImpl.getSnidService()"
"SubscriberSuspensionServiceImpl.adapterCallSuspend()","SubscriberNetworkIdService.get()"
"SubscriberSuspensionServiceImpl.adapterCallSuspend()","SubscriberSuspensionServiceImpl.7.<init>()"
"SubscriberSuspensionServiceImpl.adapterCallSuspend()","Futures.transform()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriberSuspensionServiceImpl$4.apply()","SubscriberSuspensionServiceImpl.4.1.<init>()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriberSuspensionServiceImpl$4.apply()","Futures.addCallback()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriberSuspensionServiceImpl$4.apply()","SubscriberSuspensionServiceImpl.4.2.<init>()"
"com.itsoninc.saas.services.subscriber.suspension.SubscriberSuspensionServiceImpl$4.apply()","Futures.transform()"
"com.itsoninc.saas.services.subscriber.suspension.AccountSuspensionServiceImpl$10.apply()","ResponseModel.Response.hasError()"
"com.itsoninc.saas.services.subscriber.suspension.AccountSuspensionServiceImpl$10.apply()","AccountSuspensionServiceImpl.access.19()"
"AccountSuspensionServiceImpl.access.19()","AccountSuspensionServiceImpl.getAccountManagementEventService()"
"AccountSuspensionServiceImpl.getAccountManagementEventService()","ServiceContext.getInjector()"
"AccountSuspensionServiceImpl.getAccountManagementEventService()","Injector.getInstance()"
"com.itsoninc.saas.services.subscriber.suspension.AccountSuspensionServiceImpl$10.apply()","SubscriberModel.AccountSuspensionRequest.getAccountId()"
"com.itsoninc.saas.services.subscriber.suspension.AccountSuspensionServiceImpl$10.apply()","SubscriberModel.SuspensionRecord.getUtcTimestamp()"
"com.itsoninc.saas.services.subscriber.suspension.AccountSuspensionServiceImpl$10.apply()","AccountManagementEventService.addPolicyBasedAccountEventTrigger()"
"com.itsoninc.saas.services.subscriber.suspension.AccountSuspensionServiceImpl$10.apply()","AccountSuspensionServiceImpl.access.20()"
"AccountSuspensionServiceImpl.access.20()","AccountSuspensionServiceImpl.getSubscriberNotifierService()"
"AccountSuspensionServiceImpl.getSubscriberNotifierService()","ServiceContext.getInjector()"
"AccountSuspensionServiceImpl.getSubscriberNotifierService()","Injector.getInstance()"
"com.itsoninc.saas.services.subscriber.suspension.AccountSuspensionServiceImpl$10.apply()","SubscriberNotifierService.scheduleFixedEventNotification()"
"com.itsoninc.saas.services.subscriber.suspension.AccountSuspensionServiceImpl$10.apply()","Futures.allAsList()"
"com.itsoninc.saas.services.subscriber.suspension.AccountSuspensionServiceImpl$10.apply()","AccountSuspensionServiceImpl.10.1.<init>()"
